age,gender,engnat,Extrav,Neurot,Agree,Consc,Open
14,Male,Yes,2.7,2.3,3,2.6,4.1
17,Male,Yes,3.4,3.6,4,4,4.6
20,Female,Yes,3.4,2.7,4.4,2.8,4.1
19,Male,Yes,5,4.5,3.6,3.2,4.6
16,Female,No,3,2.9,3.5,2.3,4.4
17,Male,No,2.1,3.5,2.7,2.5,4.7
24,Male,Yes,4.1,4.2,1.6,3.3,4.7
24,Male,No,1.9,4.1,3.1,2.9,3.5
29,Female,Yes,4.2,3.4,4.4,2.5,2.5
18,Female,Yes,1.9,3.1,4,3.8,4.4
22,Male,Yes,3.6,3.1,3,3.2,3.9
20,Female,Yes,3.6,2.3,4,3.4,3.4
18,Female,Yes,4.5,1.9,4.6,2.3,4.7
30,Female,Yes,3.1,4,4.2,2.7,4.9
26,Male,No,3.5,2.5,4.3,4.4,4.4
39,Female,No,2.6,3.8,3.8,2.2,3.3
20,Female,Yes,3.2,3.6,4.8,3,3.6
25,Female,No,3.7,2.8,3.7,3.2,2.8
17,Male,No,2.7,2.9,3.8,3.5,2.7
25,Female,Yes,2.8,3.7,2.8,4.6,3.2
21,Female,No,2.7,3.4,3.5,3.6,3.1
21,Female,Yes,4.7,1.9,4.7,3.4,4.6
33,Female,No,2.7,3,3.5,3.7,3.2
22,Female,No,3,2.9,3.9,2.7,3.3
23,Male,Yes,1.6,3.1,2.1,3.6,3.7
25,Female,No,4.8,2.2,3.9,3.5,4.6
18,Male,Yes,4.5,1.8,2.7,2.8,4.6
25,Female,Yes,2,4.9,4.5,3.7,4.8
28,Female,Yes,1.8,4.3,3.3,2.1,2.6
19,Male,Yes,4.2,2,4.1,3.3,3.7
29,Female,Yes,1.9,3.6,3.4,3.9,4
16,Male,No,2.7,2.7,3.1,3.1,3.4
52,Female,Yes,4.1,3.1,4,2.9,4.5
26,Female,Yes,1.3,2.5,3.7,2.3,4.4
18,Male,Yes,2.9,3.3,4,3.5,3.8
22,Female,No,2.6,3.2,3.6,4.3,2.8
56,Female,Yes,3.4,4.3,4,3.6,4.7
20,Male,No,3,2.4,2.9,3.9,3.3
28,Female,Yes,3.8,2.3,4.5,3.7,4.7
20,Female,Yes,2.6,2.7,4.1,3.8,3.3
15,Male,Yes,2.1,4.7,4.7,1.6,4.7
30,Male,No,4.5,1.7,5,4.2,4.5
39,Male,No,3.6,3.6,4.7,4,3.3
17,Female,Yes,2.2,3.2,3.7,3.2,4.7
21,Female,Yes,3,3.1,4.3,3.6,4.1
23,Female,No,3.1,3.4,3.7,3.3,3.7
18,Female,Yes,2.3,2.6,3.9,3.6,2.5
24,Male,No,2.8,3.2,3.2,3.2,2.9
39,Male,No,3.4,2,4.3,4.7,3.3
34,Female,No,2.9,2.6,3,3.4,2.8
25,Female,No,2.1,3.2,2.5,4.3,4.2
29,Male,No,3.7,3.8,3.9,3.5,4.3
30,Male,No,4.3,1.4,3.8,3.8,4.6
27,Female,No,2.8,1.8,3.2,3.4,4.5
14,Female,Yes,3.8,3.7,4.8,1.6,4.5
20,Male,No,2.5,3.3,3.2,3.7,2.8
21,Male,No,3.3,2.2,3.1,1.4,5
32,Female,Yes,2.7,2.7,4.8,4.2,4.4
24,Female,No,2.9,4.6,4.1,2.8,4.2
33,Male,Yes,1.7,2.3,2.4,3.8,4
15,Female,No,1.9,3.6,3.9,2.5,2.8
23,Male,No,2.1,3,3.4,3.3,3.1
18,Male,No,2.9,2.9,3.4,3.1,4.2
28,Female,Yes,4,1.3,3.9,3,4.5
41,Female,Yes,3.6,4,4.2,4.8,2.4
23,Male,No,3.6,2.2,3.9,3,3
22,Male,No,3.2,2.4,2.8,3.1,3.6
18,Female,Yes,2.7,3.9,4.1,2.5,3
37,Male,No,4.2,3.5,4.2,3.5,4
19,Male,No,2.4,3,3,2.6,4.7
29,Male,No,2.3,4,3.6,3.3,2.8
18,Male,No,1.2,2,2.6,3.3,4.8
43,Female,No,2.4,1.9,4.5,4.1,3.5
31,Female,No,2.7,4.2,3.6,4.5,4.2
19,Female,Yes,1.9,2.5,4.6,2.8,3.5
27,Male,No,2.4,4.2,2.8,2.7,4.7
20,Female,No,1.8,4.2,4.6,3,2.2
16,Female,Yes,3.1,3.7,4.4,3.6,4.2
40,Male,No,2.3,2.8,3.6,4.1,4
44,Male,Yes,1.6,1.5,2.8,2.8,4.3
16,Female,Yes,3.8,3.8,4.2,3.6,3.8
17,Female,No,2.1,4.5,2.8,1.7,2.5
54,Female,Yes,2,2.8,4.1,3.3,4.1
18,Male,No,3,2.7,3.8,3.3,3.8
35,Female,No,2.8,3.1,3.1,2.9,2.7
25,Female,No,3,2.6,3.6,2.7,2.8
19,Female,No,4.1,3.3,4.5,2.4,3
23,Male,No,3.4,3.2,3.3,3.8,3.4
29,Female,Yes,3.9,4,3.7,3.4,2.8
37,Female,Yes,4.3,3.1,4.5,4,3.6
50,Female,Yes,2.3,3,4.1,4.1,4.5
20,Female,Yes,4.2,3.5,4.1,2.5,3.7
36,Male,Yes,3.8,2.4,3.4,3.8,3.8
15,Female,No,2.7,3.5,3.1,2.9,2.7
38,Male,No,1.8,2.7,2.4,2.5,4
24,Male,No,3,2,3.8,3.7,3.8
20,Male,No,2,3.9,4,1.7,3.8
13,Female,Yes,2.6,4.6,5,2.3,5
21,Female,No,2.9,3.9,3.8,3.3,3.1
31,Male,Yes,3.3,1.2,4.3,2.9,4.2
26,Male,No,1.7,3.7,2.9,2.3,3.9
19,Female,Yes,2.7,4.5,4.5,4.3,4.6
34,Male,No,3.6,3,3.8,3,4.8
22,Male,No,2.6,2,3.3,2.1,3.7
21,Male,No,3.2,1.6,3.1,2.6,4.4
26,Male,No,3.3,2.2,3.3,3,3.4
23,Female,No,3.8,3.7,4.9,4.1,4.1
17,Female,Yes,4.6,3.6,3.3,3,3.3
22,Female,Yes,1.2,4,3.9,2.8,3.9
28,Male,No,1.6,4,2.8,2.7,4.9
22,Male,Yes,4.3,2.3,2.8,2.7,5
49,Female,Yes,2.3,2.7,3.8,3.7,3
16,Male,No,2,2.1,3.9,3.6,4.8
59,Female,Yes,2.8,2.8,4.3,4.8,3.5
49,Female,No,3.4,2.7,4.6,4.8,4.8
16,Male,Yes,3.8,2.3,3.8,3.1,4.4
16,Male,No,2.4,3.1,3.6,3.6,3.7
25,Female,Yes,1.4,4.6,4.2,1.4,2.6
31,Female,No,3.1,4.3,3.7,2.9,3.9
53,Female,Yes,1.8,4.5,4,3.2,4.5
40,Female,Yes,2.6,1.4,3.5,3.7,3.5
20,Male,No,3,3.7,2.6,3.2,4.5
21,Male,Yes,2.9,1.9,3.1,3,4.9
49,Female,No,3.8,2.2,4.4,3.1,4.1
37,Female,Yes,3.1,2.3,4,3.4,3.5
51,Male,Yes,4.1,2.6,4.7,3.8,5
19,Female,No,4.8,4.8,5,3.6,3.9
18,Male,No,1.5,1.9,3,3.2,4
25,Female,Yes,3.6,3.2,4.8,4.7,3.7
22,Male,No,3.1,2.8,3.1,4.4,4.8
16,Female,No,3.6,2.6,3.9,2,3.8
19,Male,Yes,1.8,3.6,4.1,3.8,3.5
22,Male,No,1.1,3.6,1.8,3.7,4.5
35,Male,Yes,3.1,2.6,2.9,2.9,4.5
21,Male,No,2.4,2,3.2,3.4,3.9
24,Male,Yes,3.8,2.2,3.9,3.9,4.2
24,Female,Yes,3.2,4,4.2,3.3,4.1
18,Male,No,2.5,3.1,2.8,3.8,3.8
19,Female,No,3,4,3.2,2.1,2.5
37,Female,Yes,4.6,4.2,4.7,3.1,4.4
17,Female,No,2.5,2.7,3.1,3.4,3.7
36,Female,Yes,3.3,2.2,4.6,3.4,4.2
24,Male,No,2.5,3.5,3.7,3.7,3.3
18,Female,Yes,2.7,3,4.7,3.5,3.6
20,Female,Yes,2.1,3.8,3.5,3.1,2.6
25,Female,No,2.6,3.7,3.3,2.4,3.5
19,Male,No,3.1,3.6,3.2,3.2,4.3
21,Female,Yes,3.6,2.4,4,3.9,4.4
28,Male,No,1.8,3.4,2.3,2.4,2.8
16,Male,No,1,3.5,2.5,4.8,5
19,Male,No,4.3,2.5,4.3,2.5,2.9
17,Female,Yes,3.9,2.5,4.9,3.5,4.6
19,Male,Yes,2.6,2.3,4.5,3.5,3.3
15,Female,No,2.9,3.2,4.8,4,5
16,Male,No,3.1,2.4,2.7,2.9,3.4
16,Female,Yes,2.5,3.7,2.9,3.8,4.7
20,Male,No,2.4,2.9,4.3,2.2,4.6
28,Male,Yes,4.2,2.2,3.2,4.8,4
21,Male,No,3.8,3.4,4.3,2.9,4.4
28,Female,No,3.3,2.6,3.9,3.7,4.4
18,Male,Yes,2.7,4.2,4,2.8,4.6
60,Male,Yes,4.4,2.1,4.8,3.6,4.6
18,Female,Yes,3.8,2.7,4.6,3.9,4.4
18,Female,No,3.1,3.3,3.7,3.9,3.1
19,Male,Yes,4,2.2,3.6,2.9,3.9
21,Female,Yes,2.4,3.7,4,2.4,4.1
21,Male,Yes,2.8,3.2,4.3,4,4
16,Male,No,2.7,3.4,3,2.6,4.2
42,Female,Yes,2.6,2.2,4.6,3.9,3.5
18,Male,Yes,3.4,3.8,4.6,3.2,3.7
22,Female,No,4.1,3.2,4,4.6,4
22,Male,No,3.7,1.9,4.8,4.2,3.8
50,Male,Yes,3.3,1.5,4.1,4.8,4.2
21,Female,Yes,4.1,2.4,3.9,3.8,3.6
18,Female,Yes,3.8,2.9,4,4,3.7
39,Male,Yes,2.3,2.6,3,2.9,3.3
13,Female,Yes,2.6,3.2,4,2.8,3.4
23,Female,No,2.3,4.3,4.4,2.5,4
44,Female,Yes,4.4,4,4.9,2.9,4.8
16,Male,No,1.5,2.9,2.9,2.5,4.2
16,Male,No,1.1,1.8,1.4,3.3,4.9
29,Male,Yes,2.6,3.5,3.2,3.1,3.7
18,Female,Yes,2.8,3.2,4.7,3.8,4.6
17,Male,Yes,2.9,2.7,4.2,3.6,3.2
49,Male,No,1.9,3.5,4,5,3.9
21,Male,No,3.1,2.1,4,4.4,3.9
17,Male,No,2.3,3.4,3.7,3.1,4
19,Female,Yes,4.6,4.3,4.4,4.7,3.5
23,Male,Yes,3.6,1.2,4.3,4.7,4.5
32,Male,Yes,2.2,2.3,1.8,3.9,4.3
23,Female,No,2.4,2.7,2.6,1.3,4.7
26,Male,No,2.7,2,3.7,3.5,4.6
18,Female,Yes,1.5,3.9,4.3,2.9,2.9
17,Male,Yes,3.3,4.5,3.5,2.9,4
25,Male,Yes,1.9,4,3.5,3.5,3.9
19,Male,Yes,4.2,2.5,5,3.8,4.5
18,Female,Yes,4.3,2.4,4.6,3.1,2.9
36,Male,Yes,3.9,1.7,4.6,5,4.6
41,Female,Yes,2.4,3.1,3.7,4.8,4.5
14,Female,Yes,2.4,4.4,2,1.6,2.6
49,Male,Yes,1.6,4.1,4.5,3,4.3
22,Female,No,3.2,1.9,3,3.8,4.5
17,Male,No,3.5,2.8,4,3.2,4.2
19,Female,Yes,2.2,3.4,3.4,4.6,3.8
19,Male,Yes,4.6,2,3,3.6,4.3
25,Male,Yes,4.7,3.4,4.4,3.3,4.2
20,Female,Yes,1.5,4.5,3.9,4.3,4.9
29,Female,Yes,4.5,2.8,4.3,4.1,4.3
17,Male,Yes,3.2,2.3,3.7,3.3,3.3
19,Female,No,4.6,3.7,3.9,1.5,3.5
43,Male,Yes,2.2,3.9,4,3.5,4.4
21,Female,Yes,3.2,2.7,3.8,2.5,3
18,Female,Yes,3.4,2.5,4.5,3.1,4
34,Male,Yes,4.1,2.2,4.7,4.3,3.6
57,Male,Yes,3.3,2.5,4.1,3.1,4
24,Male,No,2.6,2.3,4.1,3,4.1
26,Female,No,4.2,2.6,3.7,4.1,3.3
22,Male,No,3.4,3.4,1.8,1.7,3.9
19,Male,Yes,3.2,2.2,4.8,3.7,4
15,Female,Yes,1.6,3.9,3,2.6,3
18,Female,Yes,2.7,3.2,4.3,3.5,3.1
29,Male,No,3.9,2.7,4.9,2.6,4.9
18,Female,No,4.1,2.1,4.8,4.2,4.5
18,Female,No,3.7,3.4,3.9,3.5,3.5
22,Male,Yes,4.6,1.4,5,5,3.8
34,Female,Yes,2.4,2.9,4.3,5,3.9
45,Male,Yes,3.3,4.8,4,4.4,5
22,Female,No,4.2,1.9,4.2,4.2,4
16,Male,Yes,2.9,3.7,4.3,2.9,3.8
22,Female,Yes,4.8,2.4,4.7,3,4.2
20,Female,Yes,2.6,4.1,4.6,3,2
20,Male,Yes,2.4,4.1,3.5,4.1,3.9
21,Female,Yes,1.9,3.9,4.3,2.9,3.6
21,Female,Yes,1.1,4.4,2,2.5,3.6
19,Female,Yes,2.1,2.4,3.6,4.2,3.7
20,Male,Yes,3.9,2.9,4.1,3.2,2.7
37,Female,Yes,3.8,1.4,3.4,4.8,3.1
18,Female,Yes,3.4,3.7,4.4,2.6,3.8
15,Female,Yes,1.7,4.2,3.9,3.5,3.1
22,Male,No,3.5,2,3.4,3.5,2.6
17,Female,Yes,3.8,4.3,3.7,2.2,4.6
45,Female,No,2.9,2.7,3.9,3.4,4.6
22,Female,Yes,2.4,3.7,4,2.8,3.3
51,Female,Yes,3.4,2.5,4.2,4,4.5
22,Female,Yes,4,3.1,3.8,3.1,4.5
17,Male,No,3.6,2.5,3,3.4,4.4
21,Female,Yes,3.6,3.6,4.8,3.3,4.4
14,Male,Yes,1.3,3.3,1.5,3.9,2.6
43,Male,No,2.4,3.8,3.4,3.9,4.4
22,Female,Yes,1.6,3.3,3.2,3,4
35,Male,Yes,1.9,3.3,3,4,3.7
31,Female,Yes,3.5,1.9,4.7,4.5,4.5
55,Female,Yes,4.5,1.2,4.6,3.8,5
18,Female,No,4.2,1.6,4.8,4.4,4.6
19,Female,Yes,3.3,4.1,5,3.9,4.5
19,Female,Yes,4,3.4,4.5,3.1,2.8
19,Female,Yes,4.2,2.6,4.3,3.9,3.7
20,Female,No,2.5,2.6,3.3,3,2.6
19,Female,Yes,3.4,3,4.9,4.2,3.7
19,Female,Yes,1.8,3,1.9,3.7,4.5
24,Female,Yes,3.3,4.7,4.7,3.3,3.9
20,Male,Yes,3.7,2.7,4,3.8,3.2
66,Male,Yes,3.6,1.6,4.3,2.8,3.1
24,Male,No,4.1,2.6,4.3,3.1,4.1
58,Male,Yes,3.9,2.3,3.5,4,3.8
54,Female,Yes,3,4.5,4.8,4.7,3.2
19,Female,No,2.5,4.2,4.2,3.2,3.7
46,Female,Yes,1.4,3.3,3,4.7,3.1
17,Male,Yes,2.5,3.8,4.1,4,3.3
22,Male,Yes,2.3,2.9,4,2.8,3.5
18,Female,Yes,3,3.5,3.2,4.5,3.9
19,Female,Yes,4.9,3.5,3.7,3.4,4.1
30,Male,No,3.8,3,2.8,2.8,4.2
15,Female,Yes,1.8,3.8,4.2,3.3,4.4
19,Male,Yes,2.7,3.3,4.4,2.5,4.3
21,Male,Yes,3.8,2.5,4.3,3.8,3.7
18,Male,No,2.3,3.3,4.9,2.7,4.5
14,Female,Yes,2.7,3.6,4.1,3.7,3.9
23,Male,Yes,2.3,4,4.6,4.3,4.9
18,Female,Yes,3.9,3.7,4.1,3.1,3.2
29,Male,Yes,2.8,4.2,2.6,3.8,4.2
36,Female,Yes,3.8,1.2,4.5,4.3,4
19,Female,Yes,1.8,3.2,4,2.8,2.3
20,Female,Yes,4.1,4.5,4.2,2.9,2.6
64,Female,Yes,4.4,1.9,4.3,3.9,4.4
32,Female,Yes,4.8,1.6,5,3.6,4.1
23,Female,Yes,3.9,3.1,4.4,2.5,3.5
28,Male,No,2.8,3.6,3.7,3.7,3.1
42,Male,No,3.5,1.6,4.3,4.2,4
46,Male,Yes,3.8,2.6,2.9,2.3,4.4
19,Female,Yes,3.1,2.7,3.1,2.1,3
21,Male,Yes,5,1.2,3,2.2,4.6
18,Female,Yes,1.6,2.6,3.9,3.5,2.5
18,Female,Yes,3.3,2.9,3.8,4.1,3.6
18,Female,Yes,2.3,1.9,4.1,3.1,2.9
16,Female,No,1.3,3.2,4.1,3.5,2.2
16,Female,Yes,3.1,3.2,4.7,3.9,3.6
28,Male,No,2.8,2.3,3.5,3.3,4.2
23,Male,No,1.8,2.3,2.2,3.1,3.6
32,Female,Yes,2.8,1.3,4.8,4.4,4
41,Male,Yes,4.8,1.4,4,3.7,4
18,Female,Yes,3.2,3.3,4.6,2.6,2.8
23,Female,Yes,4.2,1.6,4.8,3.3,4.9
23,Male,No,1.6,2.8,2.9,2.6,4.1
28,Female,Yes,3.1,2.1,4.5,4.4,3.4
28,Female,Yes,1.8,1.7,4.2,4.3,4.7
19,Female,Yes,4.8,3.4,5,3,4.8
19,Female,Yes,3.1,3.8,3.4,3.8,3.4
20,Female,No,1.8,4.5,3.9,3,3.2
19,Female,Yes,3.5,3.3,3.9,3.7,3.8
16,Female,Yes,2.7,3.6,5,3.7,4.9
21,Female,No,3,1.7,3.9,3.9,3.9
47,Female,No,4.4,1.6,4.2,4.2,3.7
13,Male,Yes,3.3,3.9,4,3.2,3.3
15,Female,Yes,1,4.6,2,4,4.8
20,Female,Yes,4.1,3,4.4,3.1,4
30,Male,Yes,4.2,1.2,3.8,3.5,4.9
13,Female,Yes,3.2,4,3.7,2.7,4.8
20,Female,Yes,4.1,2.8,4.1,3.1,3.9
22,Female,No,3.7,3.9,4.1,4,4.6
68,Male,Yes,2.6,3.7,4.3,4.1,3.8
18,Female,Yes,3.3,3.3,4.5,2.6,3.3
20,Female,Yes,2.4,4.4,4.6,3.5,3.6
18,Female,Yes,1.9,3.6,3.7,2.9,3.1
46,Female,Yes,2,4.7,2.3,4.7,3.9
28,Female,Yes,2.5,2.8,3.8,3.9,3.1
22,Male,Yes,2.4,3.3,2,4.3,2.7
30,Female,No,2.7,3.5,5,4.3,4.5
15,Female,Yes,3.3,3.8,4,2.7,3.4
31,Female,No,2.2,4.1,2.5,2.3,3.3
67,Female,Yes,3.8,3.2,3.9,2.4,2.5
19,Female,Yes,3.7,3.2,4.2,3.5,3.4
28,Female,Yes,2.8,2.9,2.2,2.4,4.2
20,Male,Yes,3.2,3.7,4.1,3.3,3
20,Female,No,2.6,4.3,3.9,1.9,3.6
18,Male,Yes,3.5,2.1,4.5,3.7,4.1
18,Female,Yes,3.9,3.4,4.6,2.9,3.2
18,Female,Yes,3.8,1.7,4.9,2.6,4
29,Male,Yes,1.8,1.8,3.1,3.4,4.4
19,Female,Yes,3.2,3.2,4.9,4.4,4.7
18,Male,Yes,1.9,3.6,4.3,3.3,3.3
48,Female,Yes,2.6,2.9,5,4.6,2.5
61,Male,Yes,4.2,3.7,3.8,3.6,3.8
18,Female,Yes,2.2,5,2.6,2,3.8
21,Female,Yes,4.5,1.3,4.8,3.3,3.8
27,Male,Yes,3.2,2.2,3.9,4.1,3.6
14,Female,Yes,2.4,4.2,4.3,3.4,3.7
17,Female,Yes,3.4,3.7,4,2.5,2.9
33,Female,Yes,4.3,1.9,4.2,4.2,4.1
20,Female,Yes,4.6,3.3,3.8,2.1,3.3
25,Female,Yes,2.8,4.1,4.1,3.4,3.7
16,Male,Yes,4.3,2.5,2.6,3,4.2
43,Female,Yes,2.8,2.7,4.3,3.8,4.3
41,Female,Yes,2.4,4,3.7,3.4,4.4
54,Male,Yes,3.5,1.9,3.7,3.9,4
27,Male,No,3,1.9,4,3.6,4.2
37,Female,Yes,3.6,2.5,3.8,3.5,3.2
27,Male,Yes,4.8,2.7,4.6,2.7,4.3
21,Male,Yes,2.6,3.4,4.8,4.3,4.7
19,Male,Yes,2.8,2.4,3.6,2.6,4.3
52,Male,Yes,2.6,2.5,4.1,4.6,4.5
18,Female,Yes,3.4,2.9,4.9,3.3,3.6
30,Female,Yes,2.6,1.3,5,4.2,3.5
26,Female,Yes,4,2.7,5,5,4.5
15,Female,Yes,3.1,3.2,4,2.8,4.2
20,Female,No,2.6,2.2,3.8,4.6,5
16,Male,Yes,4.7,1.3,2.4,2.5,4.7
20,Male,Yes,2.1,3.7,3.7,1.9,4.3
60,Female,Yes,3.8,1.5,3.9,4.8,3.7
21,Male,Yes,4.1,1.9,5,3.7,4.7
20,Female,Yes,3.4,4,3.3,2.8,3.7
53,Female,Yes,3.6,2.1,3.8,3.5,4.2
29,Male,No,2.6,3.4,3.9,2.4,3.6
27,Female,Yes,2.6,3.5,3.2,3.7,4.7
36,Female,Yes,4.1,3.5,3.2,3.8,4.7
18,Female,Yes,4.2,2.9,4.6,3.2,3.7
18,Female,Yes,3.3,1.7,4.3,2.6,4.1
59,Male,Yes,3.3,2.7,3.7,2.9,4.6
18,Male,Yes,1.6,3.2,3.2,3.7,1.4
19,Male,Yes,3.2,2.3,3.2,3,4.2
25,Male,Yes,1.3,1.8,2,4.4,4.8
30,Male,No,2.7,2.8,3.5,3.1,3.4
16,Female,Yes,4,2.7,3.8,3.3,4.6
18,Male,Yes,3.1,1.6,3.3,3.4,3.7
20,Female,Yes,1.7,4.2,3.1,2.9,2.4
27,Male,Yes,1.5,3.7,2.8,2.1,2
18,Female,Yes,3.8,3.2,5,4.6,3
54,Male,Yes,2.8,2.8,2.7,4.5,4.2
36,Male,Yes,4.1,2.5,2.4,3.8,3.5
19,Female,Yes,3.1,3.9,4.4,2.7,4.9
17,Male,Yes,2.5,1.9,2.8,2.9,2.8
25,Female,No,2.2,4.2,3.8,3.2,2.8
18,Female,Yes,3.2,3.2,3.6,2.6,3.8
30,Male,No,2.9,2,4,4.7,3.6
28,Female,Yes,2.5,4.4,3.8,3.8,4.3
21,Male,Yes,2.7,3.5,3.6,3.9,4.2
19,Male,Yes,2.5,1.4,3.8,3.4,3.7
51,Male,Yes,2.7,4.8,3.4,3.7,3.7
26,Female,Yes,3.6,2.6,4.5,3.6,3.8
23,Male,No,1.8,3.7,2.6,2.4,4.1
19,Female,No,2.3,4.4,3.8,2,3.1
21,Female,Yes,2.1,2.8,4.6,3.8,3.7
21,Female,Yes,4.6,3.3,4.8,3.7,4.2
18,Female,Yes,3.7,4,4.4,2.4,3.9
40,Female,Yes,5,1.2,5,5,3.8
21,Male,Yes,1.4,4.4,4.2,2.6,4.5
27,Female,Yes,1.1,3.7,3.1,3.4,2.8
20,Male,Yes,2.3,2.4,4.6,4,3.9
23,Male,No,3.6,2.3,3,2.6,3.9
16,Male,Yes,3.4,1.7,3.4,2.8,4.2
37,Male,No,4.1,1.4,3.9,4.9,3.9
21,Female,Yes,2.9,3.4,4.7,4.1,4
46,Female,Yes,3.6,1.6,4.5,4.3,4.4
25,Female,No,2.7,4,3.4,3.1,2.6
24,Female,Yes,2.5,3.3,3.8,3.6,3.7
26,Male,No,3.6,2.6,4.1,4.1,3.1
22,Female,No,3.4,4.5,4.5,3.9,3.9
19,Female,No,2.9,2.6,3.2,2.6,2.9
42,Female,Yes,1.2,4.6,3.4,3.1,3.6
24,Female,Yes,3,3.6,3.8,3.6,4.2
17,Male,Yes,3.2,3.8,3.7,4.3,4.1
18,Female,Yes,3.3,3.8,3.8,3.2,3.8
21,Male,Yes,3.3,2.6,4,2.4,4.2
21,Female,No,1.9,3,4.2,3.4,3.4
42,Male,No,4.3,3.3,3.4,3,3.9
36,Female,No,4.8,1.8,4.5,3.8,3.9
14,Female,No,2,4.4,3.6,2.2,3.8
20,Female,Yes,4.3,3.8,4.8,3,4.8
24,Female,Yes,3.7,3.9,3.6,2.7,3.1
23,Male,No,3.4,3.9,4,1.9,4.2
18,Male,Yes,3.5,2.8,2.7,2.8,4.4
23,Female,No,2.9,4.4,2.8,4.1,4.5
24,Male,Yes,1.2,4.5,4.2,2.8,4.4
24,Female,Yes,2.4,2.6,3.2,3.2,3
51,Male,Yes,4,3.8,2.7,2.5,4
39,Male,No,2.3,2.1,3.8,2.8,4.9
57,Female,No,3.8,2.8,4.5,2.3,4.4
30,Female,No,4.2,2.8,4.4,4,2.9
25,Female,No,1.4,3.5,3.5,5,4.8
14,Female,Yes,1.5,4.6,4.6,3.9,3.3
19,Male,Yes,1.4,4.3,3.1,2.1,2.8
18,Male,No,1.7,4.2,2.4,4.4,5
17,Female,Yes,4,3.9,4.5,2.6,3.6
35,Female,Yes,4.2,2.7,4.9,2.8,3.3
41,Female,No,3.7,3.5,4.4,4.2,3.8
18,Female,Yes,2,3,3,2.6,3.4
25,Male,Yes,3.5,1.9,3.5,3.2,4.6
30,Female,No,3.5,3.4,4.1,3.6,3.1
13,Female,No,3.9,3.8,3.9,2.6,4.2
47,Female,No,2.8,3.2,4.2,3.4,3.5
57,Female,No,4.1,1.9,4.7,4.1,4.4
24,Female,No,2.4,2.6,4,4,4.2
29,Male,Yes,3.1,2.5,3.8,3.6,3.4
22,Female,No,3.4,1.4,4.4,4.2,4.2
29,Male,No,3.8,3.2,3.4,3.8,3.8
36,Male,Yes,3.1,1.3,2.4,4,3.6
17,Male,Yes,2.7,3.9,4.5,3.4,4.4
36,Male,No,3.4,1.6,5,4.4,4.6
23,Male,Yes,4.9,1.3,3.1,1.9,4.4
38,Female,Yes,3.2,2.7,4,4.4,3.4
30,Male,No,3.5,2.7,4,2.3,4.4
38,Male,Yes,4,1.3,4.8,4.9,4.6
20,Female,No,2.9,2.6,3.7,3.3,3.5
19,Male,No,2.6,3.9,3.3,1.2,4.9
33,Male,Yes,1,2.5,1.6,3.7,4.1
24,Female,No,4.1,2.6,3.7,2.2,3.5
43,Female,No,5,1.1,4.6,5,4.6
35,Male,No,4.5,2.3,3.8,3.7,4.9
16,Female,No,2.5,3,3.9,2.5,4.1
26,Female,No,4,4.4,4.6,3.6,4.1
52,Female,Yes,3.3,4,2.3,2.8,4
16,Female,No,2.5,3.2,3.9,2.9,3.9
19,Female,Yes,4.3,1.7,4,2.4,2.6
14,Female,Yes,3.1,3,4.2,4.1,3.7
28,Female,Yes,2.3,2.5,4,4.3,3.2
17,Male,Yes,4.6,2.2,5,3,3.8
34,Female,Yes,4.1,2,4.7,4.1,4.1
18,Female,Yes,4.3,3.1,4.2,2.5,4.5
19,Male,Yes,2.2,4,2.9,3.1,4.2
54,Female,No,3.8,2.9,3.6,3,3.7
24,Male,Yes,2.4,4.6,4,2.5,4.3
18,Male,Yes,3.8,1.9,4.5,3.6,4
17,Male,No,2.3,3.5,3.8,3.4,4.2
19,Male,Yes,2.8,2.6,2.8,3.9,2.9
28,Male,Yes,2.3,2.6,3.3,4.6,4.1
27,Female,Yes,1.3,3.9,4.2,4.1,3.9
24,Male,No,2.6,2.7,3.9,3.4,4.3
25,Male,No,2.5,3.4,1.9,4.3,4.2
17,Female,Yes,3.4,3.2,4.3,3.4,4.2
17,Male,Yes,2.3,4.3,5,2.9,4.9
18,Female,Yes,4.4,3.1,5,3.6,4.1
18,Male,No,2.2,3.6,3,3.1,3.4
15,Female,Yes,4.2,1.8,4.3,1.7,5
18,Male,No,1.4,2.6,4.3,3.8,3.5
24,Female,Yes,3.3,3,4.6,2,4.6
26,Male,Yes,3.6,2.7,3.8,3.1,3.8
20,Female,Yes,2.5,4.9,2.7,3.6,4
20,Male,Yes,3.8,2.9,2.7,1.9,4.2
19,Male,No,3.5,2.1,4,4.2,3.2
15,Male,Yes,1.2,3,1.8,2.2,4.8
17,Female,No,4.3,4.5,2.9,3.2,3.8
17,Female,Yes,3.6,2.8,3.3,2.8,2.8
35,Female,Yes,2.8,5,4.8,5,3.6
35,Female,No,3.1,3,3.4,3.6,3.7
16,Male,Yes,3.5,3.6,3.7,3.6,2.7
26,Male,Yes,3.7,2.2,4.7,3.1,4.4
25,Female,Yes,4.3,2.2,4.7,3.3,4
17,Female,No,4.9,4.5,2.2,3.7,3.9
60,Female,Yes,2,2.8,4.3,4.9,4.4
17,Female,Yes,1.4,4.6,4.4,2.2,4.3
22,Female,No,4.4,2.5,4.6,3.6,2.7
26,Female,Yes,2,2.7,3.6,3.9,3.9
30,Female,Yes,3,3,4.3,3.6,3.4
